129.28	7.82e-19
129.30	7.36e-19
129.32	6.24e-19
129.34	7.57e-19
129.36	5.89e-19
129.38	6.20e-19
129.40	6.73e-19
129.42	4.87e-19
129.44	5.73e-19
129.46	5.83e-19
129.48	5.36e-19
129.50	7.66e-19
129.52	3.95e-19
129.54	3.54e-19
129.56	5.64e-19
129.58	3.77e-19
129.60	6.69e-19
129.62	6.23e-19
129.64	4.68e-19
129.66	5.06e-19
129.68	5.97e-19
129.70	4.99e-19
129.72	5.04e-19
129.74	5.01e-19
129.76	4.52e-19
129.78	6.68e-19
129.80	7.16e-19
129.82	6.17e-19
129.84	5.52e-19
129.86	3.73e-19
129.88	6.93e-19
129.90	4.86e-19
129.92	5.58e-19
129.94	4.45e-19
129.96	4.17e-19
129.98	6.13e-19
130.00	6.15e-19
130.02	6.53e-19
130.04	4.32e-19
130.06	4.96e-19
130.08	3.90e-19
130.10	3.14e-19
130.12	3.73e-19
130.14	4.26e-19
130.16	4.73e-19
130.18	3.95e-19
130.20	5.19e-19
130.22	6.54e-19
130.24	2.87e-19
130.26	4.80e-19
130.28	3.93e-19
130.30	2.78e-19
130.32	3.68e-19
130.34	4.66e-19
130.36	3.80e-19
130.38	2.60e-19
130.40	5.72e-19
130.42	6.27e-19
130.44	5.54e-19
130.46	3.60e-19
130.48	4.15e-19
130.50	3.72e-19
130.52	6.28e-19
130.54	3.47e-19
130.56	2.78e-19
130.58	2.64e-19
130.60	3.93e-19
130.62	3.77e-19
130.64	4.22e-19
130.66	7.4e-20
130.68	2.44e-19
130.70	4.76e-19
130.72	3.04e-19
130.74	2.64e-19
130.76	3.91e-19
130.78	2.41e-19
130.80	3.24e-19
130.82	4.11e-19
130.84	3.35e-19
130.86	3.40e-19
130.88	2.97e-19
130.90	2.91e-19
130.92	3.67e-19
130.94	3.74e-19
130.96	3.82e-19
130.98	2.68e-19
131.00	1.92e-19
131.02	3.54e-19
131.04	3.21e-19
131.06	4.26e-19
131.08	4.99e-19
131.10	2.69e-19
131.12	3.16e-19
131.14	2.68e-19
131.16	3.44e-19
131.18	2.46e-19
131.20	5.36e-19
131.22	4.06e-19
131.24	5.11e-19
131.26	3.48e-19
131.28	4.91e-19
131.30	4.51e-19
131.35	4.96e-19
131.40	5.09e-19
131.45	5.91e-19
131.50	6.28e-19
131.55	6.78e-19
131.60	7.53e-19
131.65	7.69e-19
131.70	8.35e-19
131.75	8.79e-19
131.80	9.18e-19
131.85	1.001e-18
131.90	1.066e-18
131.95	1.106e-18
132.00	1.215e-18
132.05	1.244e-18
132.10	1.303e-18
132.15	1.383e-18
132.20	1.456e-18
132.25	1.523e-18
132.30	1.605e-18
132.35	1.675e-18
132.40	1.626e-18
132.45	1.784e-18
132.50	1.870e-18
132.55	1.973e-18
132.60	2.044e-18
132.65	2.019e-18
132.70	2.111e-18
132.75	2.040e-18
132.80	2.085e-18
132.85	2.179e-18
132.90	2.178e-18
132.95	2.263e-18
133.00	2.380e-18
133.05	2.450e-18
133.10	2.362e-18
133.15	2.243e-18
133.20	2.548e-18
133.25	2.505e-18
133.30	2.380e-18
133.35	2.480e-18
133.40	2.490e-18
133.45	2.303e-18
133.50	2.303e-18
133.55	2.324e-18
133.60	2.336e-18
133.65	2.413e-18
133.70	2.447e-18
133.75	2.508e-18
133.80	2.466e-18
133.85	2.411e-18
133.90	2.309e-18
133.95	2.297e-18
134.00	2.257e-18
134.05	2.351e-18
134.10	2.444e-18
134.15	2.303e-18
134.20	2.356e-18
134.25	2.473e-18
134.30	2.515e-18
134.35	2.499e-18
134.40	2.680e-18
134.45	2.730e-18
134.50	2.884e-18
134.55	3.158e-18
134.60	3.299e-18
134.65	3.476e-18
134.70	3.699e-18
134.75	4.129e-18
134.80	4.386e-18
134.85	4.779e-18
134.90	4.875e-18
134.95	5.434e-18
135.00	5.789e-18
135.05	6.168e-18
135.10	6.489e-18
135.15	6.492e-18
135.20	6.999e-18
135.25	7.062e-18
135.30	7.277e-18
135.35	7.572e-18
135.40	7.687e-18
135.45	7.664e-18
135.50	7.630e-18
135.55	7.643e-18
135.60	7.372e-18
135.65	7.539e-18
135.70	7.607e-18
135.75	7.217e-18
135.80	7.573e-18
135.85	7.542e-18
135.90	7.686e-18
135.95	7.760e-18
